"tweet_id","user_id","tweet","text_is_represented","image_adds","image_adds_text_repr","image_adds_text_notrepr","image_notadds_text_repr","image_notadds_text_notrepr"
"696097231083061248","2254098764","RT @TheOfficePosts: This moment 😢 https://t.co/7dBcWQ8DSD","1","1","1","0","0","0"
"683358508495024128","537759546","FYI...Easter Candy is NOW available...#WTF https://t.co/1zlaOBfVia","1","1","1","0","0","0"
"698670394056839169","33906712","Lined up around around the block for @LauraJaneGrace ☺ https://t.co/Joouq756ZZ","1","0","0","0","1","0"
"686355823279353856","33714970","RT @packers: The #Packers are movin' on! #GoPackGo #GBvsWAS https://t.co/JWxryW0KhG","1","0","0","0","1","0"
"759024379036598272","276684958","RT @Slate: This DNC \"bullies\" video with Trump as Biff Tannen absolutely killed it: https://t.co/bBd6vQVhau https://t.co/F9rVQkrVX0","1","1","1","0","0","0"
"771899463497428992","61360050","@dixiechicks @1nataliemaines @usanaamp Kicking off the long weekend at the @DCX MMXVI tour!!!!! https://t.co/6XM2iNYosu","1","0","0","0","1","0"
"805973462506303488","366961277","RT @GiseleLagace: Art snippet/work in progress of #BettyBoop issue 4. Here she is on skates! #WIP @DynamiteComics https://t.co/hvnrkKomFV","0","0","0","0","0","1"
"697578681116422144","2569379974","RT @FootbaIl_Tweets: 16 year old cleans 365👀😱 https://t.co/jIX1XGDvPp","0","0","0","0","0","1"
"684162786151235584","35125215","My new old phone https://t.co/7TB4E2uVHL","0","1","0","1","0","0"
"683466302195896320","2874011081","RT @Wesamh96: Taylor swift is the most annoying neighbor 😩 http://t.co/0jTpBn13cj","0","0","0","0","0","1"
"771339511934484480","27646610","When the pain doctor you were referred to can't get you in for three months... https://t.co/9oHyXlq9rZ","0","0","0","0","0","1"
"739839653642162177","489635138","when baes are talking shit without you @allissonlovo @karenmarylin_ https://t.co/90OZYjQlOR","1","0","0","0","1","0"
"734310933015728130","100714925","@BEEEMANNY @Support Girl, don't @ me like a child. You dont like what @Vaeehh has to say.. log out https://t.co/wwuB8IbvZg","0","0","0","0","0","1"
"693165945251037184","2702637793","RT @TheColIegeLife: when you google one question and find the answers for the whole test https://t.co/XrJMVpFoeG","0","0","0","0","0","1"
"698724168725098497","2784671755","@DanAndShay You boys have brought a few friends into my life like @Angelgirl1919, @Jade_D_Jewell and @LucyMcCaffrey https://t.co/xSTm2GJ9bp","0","1","0","1","0","0"
"814653990491324416","19571556","RT @BigOandDukes: Please RT. #FunDrab https://t.co/KjjuEh0naR","1","0","0","0","1","0"
"684837600624951296","369832110","Some positivity https://t.co/H5OsGveGz8","0","1","0","1","0","0"
"703787757982846977","818491993","#PS4share @TheWitcher amazing https://t.co/S288QWQqTB","0","1","0","1","0","0"
"702854035003539456","414971381","RT @XavierGameday: What a game. #LetsGoX https://t.co/mZgWvGWAR2","1","0","0","0","1","0"
"743292260230455296","495557027","RT @jtimberlake: RT to vote #CantStopTheFeeling for #TeenChoice's #ChoicePartySong! - teamJT https://t.co/gCCy064HbX","0","1","0","1","0","0"
"710883161610297344","736006135","But this shirt is so dope👽 #HappyCamperTour https://t.co/NdsrOXuuyn","0","0","0","0","0","1"
"685252554666717185","3230311182","Great turnout at the @MPINewJersey January Meet-Up @LMHospitality @MPI #NJ #eventprofs https://t.co/5YBvovMsME","0","0","0","0","0","1"
"708447665210724352","891386358","RT @peta: Dog or bagel? 😆🐶 Via @teenybiscuit https://t.co/GsRjHGoFCT","0","1","0","1","0","0"
"728536695101075456","30017722","New Moon in Taurus - EDT - Let's hope this New Moon Phase brings us a bit more groundedness & beauty into our lives. https://t.co/VM3lBZzODD","1","1","1","0","0","0"
"797143693555802112","1018440002","@AskTarget this one https://t.co/AVAILgERaS","0","1","0","1","0","0"
"724054854826496000","277250373","me & my girlfriend. https://t.co/lA1R06EVlX","1","0","0","0","1","0"
"719188335487373313","65253993","#HeroCelebration SWCT fan name TAVORK love past/present of this card. https://t.co/7hh2UEhp7B","0","1","0","1","0","0"
"688987727925239808","1545971322","tumblr user starkndustries https://t.co/D0V9qyFy1v","0","1","0","1","0","0"
"685663318145634304","913369596","RT @JayDaayy: This shit is too funny 😂😂💀 https://t.co/XbbgFsiQ79","0","1","0","1","0","0"
"693587303860572161","3706464552","Why is it so difficult to get a job? Experience vs. Education...or both/neither. https://t.co/ZdwxBQ7BdH #jobsearch https://t.co/0E1GAbsLXz","0","1","0","1","0","0"
"698109147510923264","4102860683","RT @HowRichLive: This Mercedes is sooo clean. https://t.co/qNu8SwXWLS","1","0","0","0","1","0"
"692910397813342210","3008982077","RT @ALLKIX: Air Jordan 2 Retro \"Just Don\"  Saturday, January 30, 2016  #ALLKIX https://t.co/1FfJs400R4","1","0","0","0","1","0"
"691084600345493504","340485275","RT @Panthers: Tomorrow we roar as one.   Two States. One Team.   #OneCarolina #KeepPounding https://t.co/WZc43Fwn8z","0","1","0","1","0","0"
"796248951888445442","58733362","@HotTopic - when does this release? I need to have one for my own collection of Stitch memorabilia. https://t.co/P657Dbd6Wd","0","1","0","1","0","0"
"779449781802467332","18112871","Excuse my horrible cuticles, but this color is ah-mazing! @SecheNails @Influenster #showoffyourseche #contest https://t.co/RfKdVZhq9L","1","0","0","0","1","0"
"686366165409513472","2790265593","RT @CuteEmergency: hi i need u https://t.co/kDsdE8M8A6","0","0","0","0","0","1"
"710436669481209856","4122722476","Just casually taking our goats for a walk. Completely normal day in Uganda. https://t.co/gj9W3pnhBr","1","0","0","0","1","0"
"691366732192022528","1093538893","@itsyodo this was me when you quit papayas https://t.co/RLKJHh4tGW","0","1","0","1","0","0"
"689624409095540736","67811119","I've been crafting for about two weeks. ❤ https://t.co/zx8YYT81cu","1","1","1","0","0","0"
"714488415937429506","2915874246","@mattyglesias Love your work, but I gotta say, I was a little disappointed in your latest offering just now... https://t.co/FAxALu8fZX","1","1","1","0","0","0"
"683186236656365569","4467793452","#10BillionWives  I married1,949,465,307,080Wives!  iOS: https://t.co/Zk0mwlFV37 Android: https://t.co/29MEVzOJwa https://t.co/tz3sToPEBs","0","0","0","0","0","1"
"686934009788678144","2318073548","RT @MediaMaven_CN: The struggle is real. https://t.co/RxDwKpK27H","0","1","0","1","0","0"
"773027051376738304","42251312","RT @NCAAFNation247: RT ~ Penn State  Fav ~ PITT   Who wins Saturday? https://t.co/IzVU0mWeIV","1","0","0","0","1","0"
"795812758013038592","2265420417","#dailymeme this only relates to me😭 - shared from Highrise https://t.co/tkzTRum5HQ https://t.co/cnguTIJSuK","0","0","0","0","0","1"
"767451813964546048","32425125","RT @tommy_thayer: Tommy Thayer Interview - KISS Playing Youngstown:  https://t.co/csrQ2TbLF8 https://t.co/hXr71nWXNy","0","1","0","1","0","0"
"699839731526455296","351722270","Thursday night is gonna be sick. Come see me vs @terencepen and many others at @RoastBattleMASS in Davis SQ. https://t.co/qVNndx3R6z","1","1","1","0","0","0"
"684144008046723072","1155422263","RT @Indians: Three months from today. #TribeOpener https://t.co/d69W4CRRDb","0","0","0","0","0","1"
"687763937576669184","1605395239","RT @pottermore: Rest in peace, Alan Rickman. https://t.co/9ojDjSWXzP","0","1","0","1","0","0"
"693502011686391808","31484282","RT @MUBigGreen: Fans are on their feet! Come on Herd! #LetsGo https://t.co/1weoVmYPg1","1","0","0","0","1","0"
"749370800487235584","47165038","RT @terrorism_info: Tucson man arrested on terrorism charges https://t.co/TzLAgBl6R6 https://t.co/QNpeBcMKOQ","1","1","1","0","0","0"
"686684975480074241","3009051802","Oh what a wonderful Monday sitting here at my computer and making money now ain't that the life https://t.co/nBS8uRWMEa","0","0","0","0","0","1"
"786981192910327808","21740223","What a great way to start my weekend!! Thank you so much @OurDidneeSide!!!! https://t.co/Cme5m7Mf2L","0","1","0","1","0","0"
"695605108298612737","15494123","RT @EPCOTExplorer: FRIDAY https://t.co/d71d91vhzF","0","0","0","0","0","1"
"697216638781775875","46183397","Donate to help us reach orphans in India!  Pink Pixie Inc PO Box 570281 Tarzana, CA  91357  501(c)(3) charity https://t.co/paBOTa8NN2","1","1","1","0","0","0"
"729107481520123906","68904928","@SteampunkFett finally got his own steampunk R2 unit https://t.co/hYxHbNW94H","0","0","0","0","0","1"
"690288502018211840","1110247477","RT @OfficialTrolls: how it feels when you had to redo your eyeliner 52 times https://t.co/kXoL531dCO","0","0","0","0","0","1"
"771491681082499072","222886324","@Cubs ....  first cubs game at Wrigley.  #WeAreGood #FlyTheW https://t.co/mCUF6ltCpU","1","0","0","0","1","0"
"758541072628748288","26750616","RT @FoxNews: Rudy Giuliani: @HillaryClinton is not trustworthy enough to protect American lives. #Hannity https://t.co/7KfmjpJu8I","1","1","1","0","0","0"
"710648385712345089","61681020","#GoStars yesh? https://t.co/Kwkj3QAFk4","0","0","0","0","0","1"
"684234087880593409","175424117","Happy bday to me! #playstationnetwork  finally up and able to play #StarWarsBattlefront ❤️❤️❤️ https://t.co/U1iB2DI7y5","0","0","0","0","0","1"
"791822956301352961","2434768125","@ellieklawrence How's it look ? Reminded me of your mermaid hair minus the magenta haha. #BlueHairDontCare https://t.co/SQ0RedHTFH","1","0","0","0","1","0"
"779158427578855425","260864990","RT @C_Hechta: Smile! #Patriots #HOUvsNE #TNF https://t.co/Se66SqcAdx","0","0","0","0","0","1"
"697837615576432644","608366859","RT @JuniataSoftball: Taking our babies to baker! @becauseimchrisi @sarahisabelle16 @Amyyyychen #lunchtime #T34M https://t.co/CmvavrFhPh","0","1","0","1","0","0"
"706847414720864260","573109188","@SouthwestAir hospitality is the best! #freecookiesandacoke #treats https://t.co/yU28hrbalZ","0","1","0","1","0","0"
"682750856500908033","2596713783","RT @HistoryInPics: New Year's Eve, Studio 54, 1978. https://t.co/AqNj3i2tah","0","0","0","0","0","1"
"729198746915901440","40794108","Whaaaat https://t.co/kcefi5gGTS","0","1","0","1","0","0"
"762111386637836289","13361832","Browse like you're in another country with https://t.co/PZFAZwlJn3 software! @theTunnelBear https://t.co/w6zfuwiDci","0","0","0","0","0","1"
"688915221386280960","600539751","RT @andthreecorgis: Corgi snow train https://t.co/Tsblm24BAd","1","1","1","0","0","0"
"734373564317630464","14062421","Cheesecake! @ LX Factory, Lisboa PT https://t.co/L9G0V7iPvt","1","0","0","0","1","0"
"751496338630668288","726952964","Simple and inexpensive way to get that slim figure https://t.co/v81L0pHXGQ https://t.co/M0y8CEo7xY","1","0","0","0","1","0"
"765330407596367873","295904130","Saw this and thought of @Bitch_iGo_2Work https://t.co/UeO2BovWl5","1","1","1","0","0","0"
"709909149161644033","30469473","I think @kroger is hooking customers up on the low... Gotta love em!!!! https://t.co/1rPManUxGI","1","1","1","0","0","0"
"688780969239642112","309921414","RT @FOX10Phoenix: RT @AZCardinals Woke up like... #BeRedSeeRed https://t.co/W04YBoyXQV","1","1","1","0","0","0"
"696771925821919233","14211227","RT @CremesComeTrue: Well said. https://t.co/SVBwzO8mIM","0","1","0","1","0","0"
"726209355679289344","69085215","\"Mama, do I look like @JohnCena ?\" 😂😂 Actually, yes Benjamin, you do look like a miniature @JohnCena 😂😂😂 https://t.co/jeJ6MomwdC","1","0","0","0","1","0"
"685709177252102146","571813757","RT @ImaGrumpyCat: When u start thinking about shit out of nowhere https://t.co/OZirIYug3V","0","1","0","1","0","0"
"707714277537284096","1117478304","squirrel baby👶🏽 https://t.co/msXD6EdcCZ","1","0","0","0","1","0"
"707310514616012800","745425062","RT @Folgers: Love waking up with our two favorite things: #coffee & #dogs. #BestFriendsForLife https://t.co/b41GPCgbBp","1","0","0","0","1","0"
"686941167158751232","721142250","Come see Rain Children (14-16&18). If not, we will laugh at you. Then find you. https://t.co/fBa1eGYyBb","0","0","0","0","0","1"
"734637524551892993","9868472","@rkadyrov Is This Your Cat? @LastWeekTonight #FindKadyrovsCat https://t.co/84YUWb8SP6","1","0","0","0","1","0"
"762757671132946433","18591345","@akaashikait how's tomorrow sound lmao https://t.co/ErcVLS8Vtf","0","1","0","1","0","0"
"706135475451351040","121656518","@ATT, you might want to update your mailing lists....Grandpa died in 1993. :) https://t.co/eNVFoxCQJg","0","1","0","1","0","0"
"691694017185058818","589158155","Happy bday Han love you so much!!💕💘 hope its an amazing day because you deserve it gorgeous girl!!🎉 @hanna_grunewald https://t.co/8mwDN8Ddlc","1","0","0","0","1","0"
"683086758800654336","2305041670","RT @DepressedDarth: Happy New Year https://t.co/vUcZb6lSVq","0","0","0","0","0","1"
"764624916801056769","445622062","@DanaOsinga #BrewersMVPix  The Brookside Care Center posse from Kenosha County says Go Brewers!! https://t.co/brg9tfDpCk","1","0","0","0","1","0"
"785296878288138240","330086831","@taylorswift13 for president #debate https://t.co/TT2Lqca8oI","0","0","0","0","0","1"
"683431609245155328","2772048276","This song always makes me happy - https://t.co/7EmafdzI2q #MichelLegrandIsMusic https://t.co/mN9lFKk5Q7","0","1","0","1","0","0"
"684564692547833856","384623781","RT @MTVteenwolf: SCILES IS MY LIFE #TeenWolf https://t.co/ATFXPXG7Qx","1","0","0","0","1","0"
"687061403916582913","23355835","https://t.co/XeH0kgn6Nh ohhhhhhh yeah!! @PLLTVSeries @shaymitch @lucyhale","0","1","0","1","0","0"
"683740472347496449","56528234","RT @lemongrxb: When he sends unsolicited dick pictures https://t.co/iR3iCyPOjI","0","1","0","1","0","0"
"715181983542816768","351982891","RT @toppscards: UFC Knockout is out today with a 100-card base set, including rare parallels #ToppsUFC https://t.co/6BeizIZoOw","1","1","1","0","0","0"
"766443079553474560","252227907","@BestBuy I've been wanting to try them #5k #runner #girlpower #FitToWin #sweepstakes https://t.co/LzF9OYcZPn","1","0","0","0","1","0"
"690322327280553984","415674663","RT @__JOBBS__: WVU canceled BEFORE the storm. #cray. What a time to be alive, more especially go to WVU https://t.co/gDJ7Dqeh5M","1","1","1","0","0","0"
"690023813745086465","23911725","@CaraMariaMTV face though! @TheOfficial_CT @ChallengeMTV Love it! https://t.co/piDCXfldad","0","0","0","0","0","1"
"683157693696114688","716829554","RT @MedievaI_React: \"2015 feels like it was yesterday!\" https://t.co/uwLlF0JBhv","0","0","0","0","0","1"
"744727725739511808","415918838","RT @emptynetters: Cleveland's last sports championship parade: https://t.co/o0kp2dzPP7","0","0","0","0","0","1"
"692358776435798016","3268888118","RT @itsvedatime: Oh hey Ted https://t.co/y9rL5E2pUI","0","1","0","1","0","0"
"745651832735801344","330086831","RT @sorrynotsorryy: Same https://t.co/O9LayYGfXd","0","1","0","1","0","0"
"696894868283596801","595089554","@chrisdelia I CANNOT HANDLE THESE SNAPS 😂😂😂 https://t.co/Tkmgc7ZlUt","0","1","0","1","0","0"
"682970300493873152","89493940","Proud parents Cassandra Lopez and Alfonso Ortiz had the first baby in Galveston County. https://t.co/QQCQ6QZaiE","1","0","0","0","1","0"
"714134935087538176","579076535","@311 You know I'll be there!!! https://t.co/LuFYD2WDk7","0","1","0","1","0","0"
"689572635311751169","17447251","@KITKAT break me off a piece of that no-wafer bar. 😁 Oh wafer, where art thou? https://t.co/AuDb2E41I5","1","0","0","0","1","0"
"683093645587791872","15437696","Good thing @jimmyjohns just straight up never brought my food. I wouldn't have known how AMAZING @FirehouseSubs is! https://t.co/GRf1oTIdnC","1","1","1","0","0","0"
"685896286344769540","429465543","RT @DePaulWrestling: Then, @ScottyLavelle gets his 100th in our third dual of the day💯#100 https://t.co/Aod8xa93IH","0","0","0","0","0","1"
"697117845981888512","259483482","RT @caboni: Statement from me regarding today's Kansas House Appropriations proviso targeting KU. #ksleg https://t.co/R04e1S2MU9","0","1","0","1","0","0"
"682989573639639040","420811951","RT @RIPJTMC: If you hoop, you know these refs lol...‼️ http://t.co/RMISsqRu4h","0","0","0","0","0","1"
"713659429107830784","17745727","RT @PurinaCatChow: There’s no sneaking around it: Indoor cats crave Naturals Indoor. https://t.co/lfsUI1bqdQ https://t.co/GX8iTxduAe","1","1","1","0","0","0"
"740739956037943296","281258837","@NerdNiteKS bunny hug. https://t.co/5ucfVq8fFu","1","0","0","0","1","0"
"704818082829631488","2610445469","Almost on my way @nickcarter! https://t.co/pNq3ppPEUf","0","1","0","1","0","0"
"770377186415087617","2892010517","@ToysRUs Why can't they stock the shelves properly? No need to smash them, so much for collector value. #goodjob https://t.co/VqNDecSd33","0","0","0","0","0","1"
"742100478419456001","2282935976","@Swagbucks Thanks for the easy goal day!!! https://t.co/7CqOu5GIye","1","1","1","0","0","0"
"687496164950712320","1301642941","Donald trump is a joke and people are taking him seriously? wtf stop he's a big ridiculous pig man https://t.co/aaUSPn2t7D","0","1","0","1","0","0"
"736020309460017153","1029660138","@NayyFrayy @ChessaBeebe your friend is a piece of shit. https://t.co/G6okRrnNwi","0","0","0","0","0","1"
"718223436225581057","61372244","RT @SFGiantsFans: Did somebody order a grand slam? #SFGiants #SFGOpeningDay #BeatLA @hunterpence @LetsGetLexi https://t.co/cZh3AVt6cA","0","0","0","0","0","1"
"782279828456116224","370320469","RT @meowzerswowzers: #TAZ #TheZoneCast my fav sad wizard boy https://t.co/CxX8u3GcSx","0","0","0","0","0","1"
"709793371645026304","2952301456","@MrDrewScott  @MrSilverScott my #BroGnomes with all my lip balms. https://t.co/nWqTOxg3Kd","1","0","0","0","1","0"
"724644312785539072","209783736","This is what happens when you lock your bike to a sign. https://t.co/pnRPRxuGXk","1","1","1","0","0","0"
"701101036082216963","1338309974","@QCSquirrels GO SQUIRRELS! https://t.co/3hUGqV9Waa","0","0","0","0","0","1"
"688256623781883905","124241281","🔴 LIVE MeganHealy_2 on #YouNow - https://t.co/vusdfMTY2s https://t.co/vJ73S9L5oL","1","0","0","0","1","0"
"803316043192172544","34784999","@AustinKellerman 😂😂😂😂 Amen!!! That should become like a cyber law!! LOL 😂😂 https://t.co/At4CHPykna","0","0","0","0","0","1"
"727667294470602753","140438543","RT @jonswaine: Ted Cruz ends campaign by accidentally hitting, elbowing his wife in the face https://t.co/epO1tzKgTT","1","1","1","0","0","0"
"717104978641477632","415674663","@catsofinstagram when the catnip hits! You can follow Princess Ivysaur on her instagram #PrincessIvysaur 😸🐾 https://t.co/6qQoubIC6f","1","0","0","0","1","0"
"688381604029304832","370946722","@cp_threezy @HutterNetter steel cage match let's get it https://t.co/2n0KkbZzCB","1","0","0","0","1","0"
"773604961036873728","148561554","#GamedayRitualContest - Go Hawaii Rainbows https://t.co/BZEgphIriQ","0","0","0","0","0","1"
"702700488257626114","161209632","Soooo... You fired her then summoned her there defend your action? Girl... #AmericanCrime https://t.co/XQ4eDPGVDi","0","0","0","0","0","1"
"718442226955628545","507766638","RT @KinjaDeals: FREE Car Air Vent Magnetic Phone Mount after Coupon Code XU6JG4A6! https://t.co/aC0VmOXVcl https://t.co/nifVPBbHxx","1","0","0","0","1","0"
"687688344109735938","12021352","RT @BBCNewsMagazine: Do people still need to 'come out'? https://t.co/z6cMTAYVpV https://t.co/8uMG7YA9Pc","0","0","0","0","0","1"
"731689646665633792","16548053","#svengoolie Sven looking dapper tonight. https://t.co/vhhOywEklX","0","0","0","0","0","1"
"700397307074732032","221864061","Come visit us at #APTACSM @APTAcsm https://t.co/YYD9dTNE3c","0","1","0","1","0","0"
"684796515328462849","1138390375","RT @NHL: So you know, the @washcaps are back in first overall. https://t.co/xy3qTOTnbw","0","0","0","0","0","1"
"780592979488759808","2187038304","@javier_es_cojo @webmosby @YouTube - tuuuuuuuubes!!! https://t.co/fHHUodGt7g","0","0","0","0","0","1"
"682995012808916994","2369258387","New Years crew 🍾🎉 https://t.co/BLULaz8dtr","1","0","0","0","1","0"
"685677275161837568","4467793452","RT @poodeyeplier: I guess so?? https://t.co/azsk1TEUnD","0","1","0","1","0","0"
"697799231227215872","3152775560","RT @canopybyhilton: Wear your heart on your sleeve and your happy on your feet. https://t.co/XUKejHTG6b","1","1","1","0","0","0"
"684912120668921856","16386234","RT @NWSFortWorth: 2015: Wettest year in the 117 years of record keeping for Dallas/Fort Worth.   #dfwwx #txwx https://t.co/JRelNESnTJ","1","1","1","0","0","0"
"684838441138450432","46566338","Star Wars: A Ghost Story #BadStarWars8Names https://t.co/C1PuODTe2Q","1","1","1","0","0","0"
"689756646650822656","636270116","@TapjoySupport thank you for your reply. I opened a ticket and have fingers crossed. https://t.co/1lqpM6LFl9","1","1","1","0","0","0"
"738078789570334720","1011921206","Good guy!! https://t.co/F25FZkBXfZ","0","1","0","1","0","0"
"686212680684666880","2755943451","RT @becky_branscum: Thanks to everyone who supported the Sports Boosters trivia tonight.  Huge success!!!!!! https://t.co/lYtUderwvf","1","0","0","0","1","0"
"683353219699847168","351982891","#UFC195 kicks off 2016 for the #UFC and goes down tonight! @Ruthless_RL vs @CarlosCondit for the title! https://t.co/LS1RPZte8D","1","1","1","0","0","0"
"718837363422601216","846745555","My mom is the real Saturday morning mvp https://t.co/Pnaa9O26oQ","0","1","0","1","0","0"
"809803305832579072","735421597","RT @MondoNews: Nickelodeon Gallery Show Posters (Round 2) are ON SALE NOW! https://t.co/qv0T6Og55i https://t.co/TLIzps5uYl","1","1","1","0","0","0"
"694151398276087808","199058640","RT @garthbrooks: Thank you Baltimore! How about BaltiMOST!  That was amazing! love, g #GARTHinBALTIMORE https://t.co/ibpO43Vkys","0","0","0","0","0","1"
"685210811208355841","2507575295","RT @people: EXCLUSIVE: Candace Cameron Bure opens up about aging https://t.co/VxoOelGXiw https://t.co/UaC9y9tXSp","0","0","0","0","0","1"
"686478278807404544","14348851","RT @thedailybeast: David Bowie is now among the stars. R.I.P. https://t.co/qMybs3CT5q https://t.co/NbkzSOgbrO","1","0","0","0","1","0"
"686294525535322112","331308334","Someone better have me on suicide watch. I don't want to live anymore... https://t.co/vDpscrTvcV","0","1","0","1","0","0"
"683438837557760000","781513122","RT @AdventureTraveI: I wanna travel the 🌎 https://t.co/QrICKzYqw7","1","0","0","0","1","0"
"689645990371000320","582324504","....I'd like to thank not only god but jesus https://t.co/BdYlBzNnrv","0","1","0","1","0","0"
"738151484173357062","245204127","Just about done #WWESuperCard https://t.co/oU3KbcbA0y","0","1","0","1","0","0"
"697970371408953345","386691675","@TheMilesLuna avatar for #Grumpcade is fucking adorable. #Spelunky https://t.co/dHuZDUvFMq","0","0","0","0","0","1"
"700869164802551808","51572885","@SHOWYOURHITS here is an auto on @emmanuelmudiay numbered out of 10 from @PaniniAmerica donruss basketball #collect https://t.co/umtFfyw7vN","1","1","1","0","0","0"
"700297877696987137","23911725","Exactly 2 years ago today! via @timehop @DonnieWahlberg #EternalLove 💜 https://t.co/bc2wp4IqVi","1","1","1","0","0","0"
"690917421998313474","919942688","RT @extrasexual: WANT😍 https://t.co/SS5RlUw38T","0","0","0","0","0","1"
"704997576945303553","557825989","It's time.  Politicians have made a joke of our political system for decades.  It's time we return the favor. https://t.co/6WYMGMTWd1","0","1","0","1","0","0"
"705511984825958400","16654326","GO AHEAD, MAKE MY DAY, PULL THE TRIGGER!  #GOPSUICIDE, #GOP https://t.co/1conygQpts","0","0","0","0","0","1"
"777522701225357313","140438543","@TheElegantLlama is a miracle this didn't explore in the suit case. Also who the fuck packs pudding? https://t.co/hBldQYhpfc","1","0","0","0","1","0"
"729453602629103617","2430751891","@brandontrush8 @caaitlinreilly sophomore year was great too https://t.co/hzlX9CR5ib","0","0","0","0","0","1"
"687999676906369025","345507673","RT @theCHIVE: Fuck you, cancer. https://t.co/o7uuIKoB2L","1","0","0","0","1","0"
"725861029629034497","20643153","RT @SMcK17: Tweeted off of Laremy Tunsil's account just a few minutes before the draft, then deleted https://t.co/edGoVCpFIh - @NFLRT","0","0","0","0","0","1"
"773972895848538113","14336742","@ryandroyd Trevor is available for hating on anyone who isn't me https://t.co/w8VDzSCUAE","0","0","0","0","0","1"
"686026963052539904","249998917","Bryan: Podcasting with Hulk Hands https://t.co/kzriXK4BMW","1","0","0","0","1","0"
"685530928236617728","2896225672","Winter Looks™ https://t.co/YxIejMf8Pq","1","0","0","0","1","0"
"709577329165471744","260812076","@mishacollins  I'd have to say this blueberry pie I made is my current favorite. https://t.co/3Up8DhwiO7","1","0","0","0","1","0"
"708056057554161665","536060662","@KatieBanksDD @Bryci Love these beautiful ladies! https://t.co/QHzkV78LRI","1","0","0","0","1","0"
"683133482802016257","1942231134","RT @WhovianDW: *hears banging*   *noise gets closer*   *crashing sound*   SHERLOCK FANDOM  \"DID YOU MISS ME\" https://t.co/JgbLPtptK7","0","0","0","0","0","1"
"806287155819585536","247427155","RT @TheTreyTurner: Thank you to the senior class for everything you've done for #WKU! #GoTops #Back2Back #TopsOnTop https://t.co/iyXX76vkRh","1","1","1","0","0","0"
"718200546092584960","4086517462","Just got this amazing app Miitomo https://t.co/ZbvvyN4kqP https://t.co/wqSfY2v2s1","0","0","0","0","0","1"
"756186487461322752","20461419","RT @BarackObama: By almost every economic measure, our economy is better off than it was eight years ago. https://t.co/iWSkzgSIkG","0","1","0","1","0","0"
"683004634827485189","2301998024","Bargain shopper 101 https://t.co/J3TRwP9nyv","0","1","0","1","0","0"
"726823561080360960","51644706","RT @nytimes: President Obama's jokes at the White House Correspondents' Dinner https://t.co/qiC2GVqzzF https://t.co/ZjdcKCn01p","1","1","1","0","0","0"
"683503902059171840","2983223970","I got free sleep,mood/relaxation, and acid reflux supplements. I hope these work well! Either a hit or miss. :-) https://t.co/Wpi2X5dvwh","1","1","1","0","0","0"
"691653905512599552","1544791616","In case you were wondering 😎: https://t.co/GTpE03Bg1a","0","1","0","1","0","0"
"687080689045487620","560162688","RT @ItsPrincessAnna: When it's 3 am but you're trying to squeeze in one more episode https://t.co/ir9nfTVA9Q","0","0","0","0","0","1"
"697556503364907008","29132948","RT @iHeartCountry: Girls don't owe the world \"pretty,\" says @camcountry https://t.co/74dgYOveo6 https://t.co/pFOujlnACd","0","1","0","1","0","0"
"789734432051789824","1214801610","I've arrived at Green Glades in #BestFiendsForever - Download FREE - https://t.co/dZB3MK50H0 via @BestFiends https://t.co/zbGmyq8eu2","0","0","0","0","0","1"
"707456116154830848","2183888858","RT @OfficialAlBSure: |REPLAY| ❤🎤@OfficialAlBSure... #katch #Periscope https://t.co/UzsLA1kbDN https://t.co/OObzYeGRQ4","0","0","0","0","0","1"
"742174041964830720","540310244","RT @Snoozus: My granddad let me play his guitar today https://t.co/Zxo3G5pF1g","1","0","0","0","1","0"
"699760903575568384","2730263722","Reason 1000 why I love @CentenaryLA : they appreciate a good pun https://t.co/JNrKg4Hx24","0","1","0","1","0","0"
"734209105729060866","229661595","@comcast Every night at 22:25, My internet signal fades and everything is slow. Why am I paying for upgraded speed? https://t.co/bCmbi7Ypt1","0","0","0","0","0","1"
"687033063008645120","2532820364","Join @avosfrommexico @realchrispowell @realheidipowell for a transformation chat #Ad - https://t.co/cXRNCnzP6U https://t.co/HZIP5Oubxe","0","1","0","1","0","0"
"684399000913481728","367258306","@tinytouchtales just started Card Crawl. Game crashes. Do I have to delete local content? https://t.co/wqt6r2nvrW","1","0","0","0","1","0"
"698312748078391297","742047162","Can't wait to see what the Lord has in store for us! #CCMSummit #blessed #gohoos https://t.co/oBCt3mm35x","0","0","0","0","0","1"
"747260847349710848","61668553","@mateo1088 You mean this massive thing? https://t.co/AA7b9DGEWK","0","1","0","1","0","0"
"740728362528710656","300952864","Hey @Hitman any tips on this mission? I'm stuck between levels... #PS4 https://t.co/ZCNRoceKAR","1","0","0","0","1","0"
"719187979852382209","24569746","RT @SacramentoKings: Final sign-off from Grant and Jerry. 👑 #CelebrateTheProud https://t.co/P5FlVSlio6","0","0","0","0","0","1"
"700746486661963776","1038317240","@Urban_Standard pours some beautiful lattes! #latteart #espresso #birmingham https://t.co/ZP5YpAYiqm","1","0","0","0","1","0"
"698285501674102784","165508263","Nice sunset tonight https://t.co/P4iib5O4Iy","0","0","0","0","0","1"
"690354837700112384","225891628","I made Melissa give me an eye of sauron tattoo https://t.co/IPYTsgjdGi","1","1","1","0","0","0"
